what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1411602404894
processors,sysinfo,,,"8",1411602404894
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1411602404894
java.runtime.version,sysinfo,,,"1.6.0_32-b32",1411602404894
java.specification.name,sysinfo,,,"Java Platform API Specification",1411602404894
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1411602404894
java.specification.version,sysinfo,,,"1.6",1411602404894
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1411602404894
java.version,sysinfo,,,"1.6.0_32",1411602404894
java.vm.info,sysinfo,,,"mixed mode",1411602404894
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1411602404894
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1411602404894
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1411602404894
java.vm.specification.version,sysinfo,,,"1.0",1411602404894
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1411602404894
java.vm.version,sysinfo,,,"23.25-b01",1411602404894
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1411602404896
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1411602406754
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1411602406761
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1411602409142
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1411602409299
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1411602409772
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1411602409786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602419828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602449580
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1411602456994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602461135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602461152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602461214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602461252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602461255
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1411602484433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602484466
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411602490522
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1411602496976
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1411602497013
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1411602497016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1411602498608
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1411602503527
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1411602503559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602512840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602512857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602512943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602512984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602512987
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411602515341
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1411602515527
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1411602515563
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411602515625
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1411602515847
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1411602516030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602516099
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411602521297
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1411602528993
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411602529095
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1411602529123
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411602530801
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1411602534225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602538781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602541584
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1411602545994
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411602551400
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411602559157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602559353
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411602563074
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411602563074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602563100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602624644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602630447
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1411602632203
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1411602632204
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1411602635220
started,bundle,com.android.ide.eclipse.ddms,22.0.5.v201307292155--757759,"com.android.ide.eclipse.ddms",1411602637938
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1411602637987
started,bundle,com.android.ide.eclipse.traceview,22.0.5.v201307292155--757759,"com.android.ide.eclipse.traceview",1411602638006
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411602640791
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1411602640815
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1411602640819
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1411602640820
started,bundle,org.python.pydev.core,2.6.0.2012062818,"org.python.pydev.core",1411602640825
started,bundle,org.python.pydev.debug,2.6.0.2012062818,"org.python.pydev.debug",1411602640826
started,bundle,com.python.pydev.analysis,2.6.0.2012062818,"com.python.pydev.analysis",1411602640842
started,bundle,org.python.pydev,2.6.0.2012062818,"org.python.pydev",1411602640856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602643210
opened,view,com.android.ide.eclipse.ddms,22.0.5.v201307292155--757759,"com.android.ide.eclipse.ddms.views.LogCatView",1411602687508
activated,view,com.android.ide.eclipse.ddms,22.0.5.v201307292155--757759,"com.android.ide.eclipse.ddms.views.LogCatView",1411602687540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602687555
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411602687568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602689501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602747011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602843324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411602966730
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1411602968614
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1411602968645
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1411602968682
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1411602968688
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1411602968691
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1411602968713
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1411602968719
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1411602968721
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1411602968722
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1411602968740
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1411602968783
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1411602968785
started,bundle,com.android.ide.eclipse.ndk,22.0.5.v201307292155--757759,"com.android.ide.eclipse.ndk",1411602968793
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411602999321
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411602999459
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411602999505
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411603114944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411603826183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411603884022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411603936324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411603957042
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411604020524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411604063370
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1411604105745
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1411604105797
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1411604106090
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1411604106217
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1411604106334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1411604106537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411604106567
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1411604106617
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1411604106620
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1411604107111
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1411604107164
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411604107310
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411604107457
error,log,,,"",1411604114609
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1411604114613
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1411604114614
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1411604114616
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1411604114617
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1411604114618
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1411604114620
error,log,,,"",1411604114623
started,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1411604119247
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1411604150276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411604164951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411604169498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411604169777
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1411604171587
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1411604171674
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1411604171780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411604172342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411604179723
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411604186484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411604186719
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1411604190887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411604190912
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411604195347
no handler,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1411604203087
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1411604206910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1411604214433
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1411604214538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411604214799
executed,command,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.openPluginArtifact",1411604217160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411604217176
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411604248149
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411604249574
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1411604249701
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1411604278856
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1411604278890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411604285489
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1411604285570
